tag,count,Price,Percent_change_1h,Market_cap_usd,Time
#iota,2,1.7310899496078491,0.5299999713897705,4811617280.0,02:58
#bitcoin,34,7506.669921875,0.10999999940395355,128179666944.0,02:59
#tron,10,0.05919700115919113,0.05999999865889549,3892090880.0,02:59
#ethereum,6,594.6859741210938,0.4699999988079071,59393073152.0,02:59
#ripple,5,0.661083996295929,0.029999999329447746,25941944320.0,02:59
#iota,4,1.7310899496078491,0.5299999713897705,4811617280.0,02:59
#eos,3,13.551600456237793,0.07000000029802322,12144259072.0,02:59
#litecoin,2,119.59100341796875,-0.07000000029802322,6797046784.0,02:59
#bitcoin,42,7506.669921875,0.10999999940395355,128179666944.0,03:00
#ethereum,11,594.9520263671875,0.44999998807907104,59419787264.0,03:00
#tron,8,0.059169501066207886,-0.12999999523162842,3890283008.0,03:00
#ripple,4,0.6613270044326782,-0.09000000357627869,25951479808.0,03:00
#eos,4,13.539199829101562,-0.1899999976158142,12133147648.0,03:00
#iota,4,1.7349200248718262,0.6700000166893005,4822262784.0,03:00
#stellar,2,0.29281601309776306,0.20999999344348907,5440544768.0,03:00
#litecoin,2,119.53399658203125,-0.20000000298023224,6793837056.0,03:00
#bitcoin,75,7503.419921875,-0.019999999552965164,128124362752.0,03:01
#ethereum,30,594.9520263671875,0.44999998807907104,59419787264.0,03:01
#litecoin,10,119.53399658203125,-0.20000000298023224,6793837056.0,03:01
#tron,8,0.059169501066207886,-0.12999999523162842,3890283008.0,03:01
#eos,7,13.539199829101562,-0.1899999976158142,12133147648.0,03:01
#ripple,5,0.6613270044326782,-0.09000000357627869,25951479808.0,03:01
#stellar,4,0.29281601309776306,0.20999999344348907,5440544768.0,03:01
#iota,4,1.7349200248718262,0.6700000166893005,4822262784.0,03:01
#cardano,2,0.2142920047044754,0.05999999865889549,5555963904.0,03:01
#bitcoin,78,7503.419921875,-0.019999999552965164,128124362752.0,03:02
#ethereum,27,594.9520263671875,0.44999998807907104,59419787264.0,03:02
#tron,10,0.059169501066207886,-0.12999999523162842,3890283008.0,03:02
#litecoin,10,119.53399658203125,-0.20000000298023224,6793837056.0,03:02
#ripple,6,0.6613270044326782,-0.09000000357627869,25951479808.0,03:02
#eos,6,13.539199829101562,-0.1899999976158142,12133147648.0,03:02
#iota,3,1.7349200248718262,0.6700000166893005,4822262784.0,03:02
#cardano,2,0.2142920047044754,0.05999999865889549,5555963904.0,03:02
#stellar,2,0.29281601309776306,0.20999999344348907,5440544768.0,03:02
#bitcoin,36,7503.419921875,-0.019999999552965164,128124362752.0,03:03
#ethereum,11,594.9520263671875,0.44999998807907104,59419787264.0,03:03
#tron,10,0.059169501066207886,-0.12999999523162842,3890283008.0,03:03
#eos,3,13.539199829101562,-0.1899999976158142,12133147648.0,03:03
#ripple,2,0.6613270044326782,-0.09000000357627869,25951479808.0,03:03
#litecoin,2,119.53399658203125,-0.20000000298023224,6793837056.0,03:03
#cardano,1,0.2142920047044754,0.05999999865889549,5555963904.0,03:03
#bitcoin,43,7511.330078125,0.05999999865889549,128259432448.0,03:04
#ethereum,25,595.1820068359375,0.30000001192092896,59442757632.0,03:04
#tron,16,0.059147100895643234,-0.17000000178813934,3888810240.0,03:04
#litecoin,4,119.56800079345703,-0.20000000298023224,6795769856.0,03:04
#eos,3,13.552200317382812,-0.1899999976158142,12144796672.0,03:04
#cardano,3,0.21429799497127533,-0.10999999940395355,5556119552.0,03:04
#ripple,2,0.6622830033302307,-0.019999999552965164,25988995072.0,03:04
#bitcoin,51,7511.330078125,0.05999999865889549,128259432448.0,03:05
#ethereum,32,595.1820068359375,0.30000001192092896,59442757632.0,03:05
#tron,16,0.059147100895643234,-0.17000000178813934,3888810240.0,03:05
#ripple,3,0.6622830033302307,-0.019999999552965164,25988995072.0,03:05
#eos,2,13.552200317382812,-0.1899999976158142,12144796672.0,03:05
#cardano,2,0.21429799497127533,-0.10999999940395355,5556119552.0,03:05
#stellar,2,0.29264700412750244,0.1599999964237213,5437404672.0,03:05
#litecoin,2,119.56800079345703,-0.20000000298023224,6795769856.0,03:05
#bitcoin,51,7511.330078125,0.05999999865889549,128259432448.0,03:06
#ethereum,24,595.1820068359375,0.30000001192092896,59442757632.0,03:06
#tron,16,0.059147100895643234,-0.17000000178813934,3888810240.0,03:06
#stellar,4,0.29264700412750244,0.1599999964237213,5437404672.0,03:06
#ripple,2,0.6622830033302307,-0.019999999552965164,25988995072.0,03:06
#eos,1,13.552200317382812,-0.1899999976158142,12144796672.0,03:06
#cardano,1,0.21429799497127533,-0.10999999940395355,5556119552.0,03:06
#iota,1,1.736780047416687,0.5899999737739563,4827432448.0,03:06
#litecoin,1,119.56800079345703,-0.20000000298023224,6795769856.0,03:06
#bitcoin,38,7511.330078125,0.05999999865889549,128259432448.0,03:08
#ethereum,12,595.1820068359375,0.30000001192092896,59442757632.0,03:08
#tron,8,0.059147100895643234,-0.17000000178813934,3888810240.0,03:08
#ripple,1,0.6622830033302307,-0.019999999552965164,25988995072.0,03:08
#litecoin,1,119.56800079345703,-0.20000000298023224,6795769856.0,03:08
#eos,1,13.552200317382812,-0.1899999976158142,12144796672.0,03:08
#bitcoin,35,7511.330078125,0.05999999865889549,128259432448.0,03:09
#ethereum,13,595.1820068359375,0.30000001192092896,59442757632.0,03:09
#tron,6,0.059147100895643234,-0.17000000178813934,3888810240.0,03:09
#ripple,3,0.6622830033302307,-0.019999999552965164,25988995072.0,03:09
#eos,3,13.552200317382812,-0.1899999976158142,12144796672.0,03:09
#cardano,1,0.21429799497127533,-0.10999999940395355,5556119552.0,03:09
#litecoin,1,119.56800079345703,-0.20000000298023224,6795769856.0,03:09
#bitcoin,33,7509.35009765625,-0.029999999329447746,128225624064.0,03:10
#ethereum,18,596.7249755859375,0.47999998927116394,59596865536.0,03:10
#tron,6,0.059159498661756516,-0.3100000023841858,3889625344.0,03:10
#ripple,4,0.6645179986953735,0.27000001072883606,26076700672.0,03:10
#eos,4,13.593700408935547,-0.029999999329447746,12181987328.0,03:10
#litecoin,3,119.52400207519531,-0.25,6793268736.0,03:10
#cardano,1,0.21481600403785706,0.12999999523162842,5569549824.0,03:10
#iota,1,1.7349300384521484,0.38999998569488525,4822290432.0,03:10
#bitcoin,33,7509.35009765625,-0.029999999329447746,128225624064.0,03:11
#ethereum,15,596.7249755859375,0.47999998927116394,59596865536.0,03:11
#tron,9,0.059159498661756516,-0.3100000023841858,3889625344.0,03:11
#ripple,3,0.6645179986953735,0.27000001072883606,26076700672.0,03:11
#litecoin,3,119.52400207519531,-0.25,6793268736.0,03:11
#iota,2,1.7349300384521484,0.38999998569488525,4822290432.0,03:11
#eos,1,13.593700408935547,-0.029999999329447746,12181987328.0,03:11
#bitcoin,34,7509.35009765625,-0.029999999329447746,128225624064.0,03:12
#tron,12,0.059159498661756516,-0.3100000023841858,3889625344.0,03:12
#ethereum,5,596.7249755859375,0.47999998927116394,59596865536.0,03:12
#ripple,4,0.6645179986953735,0.27000001072883606,26076700672.0,03:12
#eos,2,13.593700408935547,-0.029999999329447746,12181987328.0,03:12
#cardano,1,0.21481600403785706,0.12999999523162842,5569549824.0,03:12
#litecoin,1,119.52400207519531,-0.25,6793268736.0,03:12
#iota,1,1.7349300384521484,0.38999998569488525,4822290432.0,03:12
#bitcoin,37,7509.35009765625,-0.029999999329447746,128225624064.0,03:13
#tron,12,0.059159498661756516,-0.3100000023841858,3889625344.0,03:13
#ripple,5,0.6645179986953735,0.27000001072883606,26076700672.0,03:13
#ethereum,4,596.7249755859375,0.47999998927116394,59596865536.0,03:13
#eos,3,13.593700408935547,-0.029999999329447746,12181987328.0,03:13
#litecoin,2,119.52400207519531,-0.25,6793268736.0,03:13
#cardano,1,0.21481600403785706,0.12999999523162842,5569549824.0,03:13
#bitcoin,36,7509.35009765625,-0.029999999329447746,128225624064.0,03:14
#tron,6,0.059159498661756516,-0.3100000023841858,3889625344.0,03:14
#ethereum,6,596.7249755859375,0.47999998927116394,59596865536.0,03:14
#ripple,3,0.6645179986953735,0.27000001072883606,26076700672.0,03:14
#stellar,2,0.29202800989151,-0.09000000357627869,5425903616.0,03:14
#litecoin,2,119.52400207519531,-0.25,6793268736.0,03:14
#eos,1,13.593700408935547,-0.029999999329447746,12181987328.0,03:14
#iota,1,1.7349300384521484,0.38999998569488525,4822290432.0,03:14
#bitcoin,39,7515.3701171875,0.05000000074505806,128328417280.0,03:15
#ethereum,6,597.3140258789062,0.5,59655688192.0,03:15
#stellar,6,0.2918730080127716,-0.15000000596046448,5423023616.0,03:15
#ripple,3,0.6652770042419434,0.4099999964237213,26106484736.0,03:15
#iota,2,1.7368799448013306,0.3799999952316284,4827710464.0,03:15
#tron,1,0.059415001422166824,0.10000000149011612,3906424064.0,03:15
#eos,1,13.637900352478027,0.18000000715255737,12221596672.0,03:15
#litecoin,1,119.83399963378906,-0.0,6810888192.0,03:15
#bitcoin,48,7515.3701171875,0.05000000074505806,128328417280.0,03:16
#ethereum,7,597.3140258789062,0.5,59655688192.0,03:16
#ripple,4,0.6652770042419434,0.4099999964237213,26106484736.0,03:16
#tron,4,0.059415001422166824,0.10000000149011612,3906424064.0,03:16
#stellar,4,0.2918730080127716,-0.15000000596046448,5423023616.0,03:16
#iota,4,1.7368799448013306,0.3799999952316284,4827710464.0,03:16
#eos,2,13.637900352478027,0.18000000715255737,12221596672.0,03:16
#litecoin,2,119.83399963378906,-0.0,6810888192.0,03:16
#bitcoin,37,7515.3701171875,0.05000000074505806,128328417280.0,03:17
#ethereum,13,597.3140258789062,0.5,59655688192.0,03:17
#tron,6,0.059415001422166824,0.10000000149011612,3906424064.0,03:17
#iota,5,1.7368799448013306,0.3799999952316284,4827710464.0,03:17
#ripple,4,0.6652770042419434,0.4099999964237213,26106484736.0,03:17
#eos,2,13.637900352478027,0.18000000715255737,12221596672.0,03:17
#litecoin,1,119.83399963378906,-0.0,6810888192.0,03:17
#bitcoin,31,7515.3701171875,0.05000000074505806,128328417280.0,03:18
#ethereum,12,597.3140258789062,0.5,59655688192.0,03:18
#tron,10,0.059415001422166824,0.10000000149011612,3906424064.0,03:18
#eos,3,13.637900352478027,0.18000000715255737,12221596672.0,03:18
#iota,3,1.7368799448013306,0.3799999952316284,4827710464.0,03:18
#ripple,2,0.6652770042419434,0.4099999964237213,26106484736.0,03:18
#stellar,1,0.2918730080127716,-0.15000000596046448,5423023616.0,03:18
#litecoin,1,119.83399963378906,-0.0,6810888192.0,03:18
#bitcoin,31,7515.3701171875,0.05000000074505806,128328417280.0,03:19
#tron,10,0.059415001422166824,0.10000000149011612,3906424064.0,03:19
#ethereum,5,597.3140258789062,0.5,59655688192.0,03:19
#eos,2,13.637900352478027,0.18000000715255737,12221596672.0,03:19
#stellar,1,0.2918730080127716,-0.15000000596046448,5423023616.0,03:19
#iota,1,1.7368799448013306,0.3799999952316284,4827710464.0,03:19
#litecoin,1,119.83399963378906,-0.0,6810888192.0,03:19
#bitcoin,31,7521.830078125,0.12999999523162842,128439009280.0,03:20
#ethereum,6,597.2509765625,0.46000000834465027,59649576960.0,03:20
#tron,3,0.05940999835729599,0.05999999865889549,3906095360.0,03:20
#bitcoin,35,7521.830078125,0.12999999523162842,128439009280.0,03:21
#ethereum,11,597.2509765625,0.46000000834465027,59649576960.0,03:21
#ripple,3,0.6637459993362427,0.1599999964237213,26046406656.0,03:21
#tron,2,0.05940999835729599,0.05999999865889549,3906095360.0,03:21
#iota,1,1.734969973564148,0.18000000715255737,4822401536.0,03:21
#bitcoin,32,7521.830078125,0.12999999523162842,128439009280.0,03:22
#ethereum,9,597.2509765625,0.46000000834465027,59649576960.0,03:22
#tron,7,0.05940999835729599,0.05999999865889549,3906095360.0,03:22
#ripple,4,0.6637459993362427,0.1599999964237213,26046406656.0,03:22
#iota,1,1.734969973564148,0.18000000715255737,4822401536.0,03:22
#bitcoin,34,7521.830078125,0.12999999523162842,128439009280.0,03:23
#tron,9,0.05940999835729599,0.05999999865889549,3906095360.0,03:23
#ethereum,6,597.2509765625,0.46000000834465027,59649576960.0,03:23
#ripple,4,0.6637459993362427,0.1599999964237213,26046406656.0,03:23
#eos,1,13.625800132751465,0.09000000357627869,12210753536.0,03:23
#litecoin,1,119.9800033569336,0.15000000596046448,6819207168.0,03:23
#bitcoin,34,7521.830078125,0.12999999523162842,128439009280.0,03:24
#tron,11,0.05940999835729599,0.05999999865889549,3906095360.0,03:24
#ethereum,7,597.2509765625,0.46000000834465027,59649576960.0,03:24
#ripple,5,0.6637459993362427,0.1599999964237213,26046406656.0,03:24
#eos,1,13.625800132751465,0.09000000357627869,12210753536.0,03:24
#litecoin,1,119.9800033569336,0.15000000596046448,6819207168.0,03:24
#bitcoin,31,7514.7001953125,0.019999999552965164,128317259776.0,03:25
#tron,13,0.059435099363327026,0.10000000149011612,3907745536.0,03:25
#ethereum,10,596.6740112304688,0.33000001311302185,59591950336.0,03:25
#ripple,3,0.664089024066925,0.25999999046325684,26059866112.0,03:25
#cardano,1,0.21488499641418457,0.029999999329447746,5571338752.0,03:25
#eos,1,13.615799903869629,0.09000000357627869,12201792512.0,03:25
#bitcoin,34,7514.7001953125,0.019999999552965164,128317259776.0,03:27
#tron,15,0.059435099363327026,0.10000000149011612,3907745536.0,03:27
#ethereum,11,596.6740112304688,0.33000001311302185,59591950336.0,03:27
#ripple,2,0.664089024066925,0.25999999046325684,26059866112.0,03:27
#bitcoin,44,7514.7001953125,0.019999999552965164,128317259776.0,03:28
#tron,14,0.059435099363327026,0.10000000149011612,3907745536.0,03:28
#ethereum,8,596.6740112304688,0.33000001311302185,59591950336.0,03:28
#ripple,2,0.664089024066925,0.25999999046325684,26059866112.0,03:28
#litecoin,1,119.71199798583984,-0.009999999776482582,6803975168.0,03:28
#bitcoin,33,7514.7001953125,0.019999999552965164,128317259776.0,03:29
#tron,11,0.059435099363327026,0.10000000149011612,3907745536.0,03:29
#ethereum,9,596.6740112304688,0.33000001311302185,59591950336.0,03:29
#ripple,3,0.664089024066925,0.25999999046325684,26059866112.0,03:29
#eos,1,13.615799903869629,0.09000000357627869,12201792512.0,03:29
#litecoin,1,119.71199798583984,-0.009999999776482582,6803975168.0,03:29
#bitcoin,23,7514.7001953125,0.019999999552965164,128317259776.0,03:30
#tron,14,0.059435099363327026,0.10000000149011612,3907745536.0,03:30
#ethereum,9,596.6740112304688,0.33000001311302185,59591950336.0,03:30
#ripple,4,0.664089024066925,0.25999999046325684,26059866112.0,03:30
#eos,2,13.615799903869629,0.09000000357627869,12201792512.0,03:30
#stellar,1,0.2917810082435608,-0.20000000298023224,5421315584.0,03:30
#bitcoin,46,7507.43017578125,-0.07000000029802322,128193118208.0,03:31
#tron,15,0.05937489867210388,0.05999999865889549,3903787520.0,03:31
#ethereum,12,596.68798828125,0.33000001311302185,59593351168.0,03:31
#ripple,3,0.6640440225601196,0.38999998569488525,26058100736.0,03:31
#eos,2,13.617400169372559,0.10000000149011612,12203226112.0,03:31
#litecoin,2,119.93000030517578,0.2199999988079071,6816365056.0,03:31
#cardano,1,0.21431699395179749,-0.20000000298023224,5556612096.0,03:31
#stellar,1,0.29182198643684387,-0.17000000178813934,5422077440.0,03:31
#bitcoin,54,7507.43017578125,-0.07000000029802322,128193118208.0,03:32
#ethereum,19,596.68798828125,0.33000001311302185,59593351168.0,03:32
#tron,17,0.05937489867210388,0.05999999865889549,3903787520.0,03:32
#ripple,6,0.6640440225601196,0.38999998569488525,26058100736.0,03:32
#litecoin,4,119.93000030517578,0.2199999988079071,6816365056.0,03:32
#eos,2,13.617400169372559,0.10000000149011612,12203226112.0,03:32
#cardano,1,0.21431699395179749,-0.20000000298023224,5556612096.0,03:32
#iota,1,1.7315599918365479,-0.05999999865889549,4812923392.0,03:32
#bitcoin,43,7507.43017578125,-0.07000000029802322,128193118208.0,03:33
#tron,19,0.05937489867210388,0.05999999865889549,3903787520.0,03:33
#ethereum,18,596.68798828125,0.33000001311302185,59593351168.0,03:33
#ripple,6,0.6640440225601196,0.38999998569488525,26058100736.0,03:33
#eos,3,13.617400169372559,0.10000000149011612,12203226112.0,03:33
#litecoin,3,119.93000030517578,0.2199999988079071,6816365056.0,03:33
#iota,1,1.7315599918365479,-0.05999999865889549,4812923392.0,03:33
#bitcoin,35,7507.43017578125,-0.07000000029802322,128193118208.0,03:34
#tron,23,0.05937489867210388,0.05999999865889549,3903787520.0,03:34
#ethereum,11,596.68798828125,0.33000001311302185,59593351168.0,03:34
#ripple,2,0.6640440225601196,0.38999998569488525,26058100736.0,03:34
#eos,2,13.617400169372559,0.10000000149011612,12203226112.0,03:34
#iota,1,1.7315599918365479,-0.05999999865889549,4812923392.0,03:34
#litecoin,1,119.93000030517578,0.2199999988079071,6816365056.0,03:34
#bitcoin,31,7510.4501953125,-0.009999999776482582,128244686848.0,03:35
#tron,21,0.05936979874968529,0.12999999523162842,3903452160.0,03:35
#ethereum,7,597.0,0.4000000059604645,59624509440.0,03:35
#ripple,2,0.6638280153274536,0.36000001430511475,26049624064.0,03:35
#eos,2,13.633399963378906,0.3400000035762787,12217564160.0,03:35
#iota,1,1.7297899723052979,-0.1599999964237213,4808003584.0,03:35
#bitcoin,43,7510.4501953125,-0.009999999776482582,128244686848.0,03:36
#tron,12,0.05936979874968529,0.12999999523162842,3903452160.0,03:36
#ethereum,10,597.0,0.4000000059604645,59624509440.0,03:36
#ripple,4,0.6638280153274536,0.36000001430511475,26049624064.0,03:36
#eos,4,13.633399963378906,0.3400000035762787,12217564160.0,03:36
#litecoin,2,119.90699768066406,0.23999999463558197,6815057920.0,03:36
#cardano,1,0.21390900015830994,-0.3100000023841858,5546033664.0,03:36
#stellar,1,0.29197201132774353,-0.14000000059604645,5424864768.0,03:36
#iota,1,1.7297899723052979,-0.1599999964237213,4808003584.0,03:36
#bitcoin,39,7510.4501953125,-0.009999999776482582,128244686848.0,03:37
#tron,9,0.05936979874968529,0.12999999523162842,3903452160.0,03:37
#ethereum,8,597.0,0.4000000059604645,59624509440.0,03:37
#eos,3,13.633399963378906,0.3400000035762787,12217564160.0,03:37
#litecoin,3,119.90699768066406,0.23999999463558197,6815057920.0,03:37
#ripple,2,0.6638280153274536,0.36000001430511475,26049624064.0,03:37
#cardano,1,0.21390900015830994,-0.3100000023841858,5546033664.0,03:37
#stellar,1,0.29197201132774353,-0.14000000059604645,5424864768.0,03:37
#iota,1,1.7297899723052979,-0.1599999964237213,4808003584.0,03:37
#bitcoin,28,7510.4501953125,-0.009999999776482582,128244686848.0,03:38
#tron,9,0.05936979874968529,0.12999999523162842,3903452160.0,03:38
#ethereum,3,597.0,0.4000000059604645,59624509440.0,03:38
#litecoin,2,119.90699768066406,0.23999999463558197,6815057920.0,03:38
#ripple,2,0.6638280153274536,0.36000001430511475,26049624064.0,03:38
#eos,1,13.633399963378906,0.3400000035762787,12217564160.0,03:38
#bitcoin,25,7510.4501953125,-0.009999999776482582,128244686848.0,03:39
#tron,5,0.05936979874968529,0.12999999523162842,3903452160.0,03:39
#ethereum,5,597.0,0.4000000059604645,59624509440.0,03:39
#ripple,4,0.6638280153274536,0.36000001430511475,26049624064.0,03:39
#litecoin,2,119.90699768066406,0.23999999463558197,6815057920.0,03:39
#eos,1,13.633399963378906,0.3400000035762787,12217564160.0,03:39
#iota,1,1.7297899723052979,-0.1599999964237213,4808003584.0,03:39
#bitcoin,25,7508.7099609375,-0.019999999552965164,128215252992.0,03:40
#tron,5,0.05921639874577522,-0.05999999865889549,3893366528.0,03:40
#ethereum,5,596.8809814453125,0.3799999952316284,59612803072.0,03:40
#eos,5,13.62559986114502,0.36000001430511475,12210574336.0,03:40
#ripple,2,0.6638870239257812,0.4000000059604645,26051938304.0,03:40
#stellar,1,0.29204699397087097,-0.10999999940395355,5426259456.0,03:40
#litecoin,1,119.95999908447266,0.28999999165534973,6818091520.0,03:40
#iota,1,1.7268400192260742,-0.33000001311302185,4799803904.0,03:40
#bitcoin,28,7508.7099609375,-0.019999999552965164,128215252992.0,03:41
#tron,8,0.05921639874577522,-0.05999999865889549,3893366528.0,03:41
#ethereum,6,596.8809814453125,0.3799999952316284,59612803072.0,03:41
#eos,6,13.62559986114502,0.36000001430511475,12210574336.0,03:41
#litecoin,2,119.95999908447266,0.28999999165534973,6818091520.0,03:41
#ripple,1,0.6638870239257812,0.4000000059604645,26051938304.0,03:41
#stellar,1,0.29204699397087097,-0.10999999940395355,5426259456.0,03:41
#iota,1,1.7268400192260742,-0.33000001311302185,4799803904.0,03:41
#bitcoin,28,7508.7099609375,-0.019999999552965164,128215252992.0,03:42
#ethereum,8,596.8809814453125,0.3799999952316284,59612803072.0,03:42
#tron,6,0.05921639874577522,-0.05999999865889549,3893366528.0,03:42
#eos,3,13.62559986114502,0.36000001430511475,12210574336.0,03:42
#litecoin,2,119.95999908447266,0.28999999165534973,6818091520.0,03:42
#ripple,1,0.6638870239257812,0.4000000059604645,26051938304.0,03:42
#cardano,1,0.21428099274635315,-0.09000000357627869,5555678720.0,03:42
#stellar,1,0.29204699397087097,-0.10999999940395355,5426259456.0,03:42
#iota,1,1.7268400192260742,-0.33000001311302185,4799803904.0,03:42
#bitcoin,38,7508.7099609375,-0.019999999552965164,128215252992.0,03:43
#ethereum,14,596.8809814453125,0.3799999952316284,59612803072.0,03:43
#tron,7,0.05921639874577522,-0.05999999865889549,3893366528.0,03:43
#ripple,2,0.6638870239257812,0.4000000059604645,26051938304.0,03:43
#eos,2,13.62559986114502,0.36000001430511475,12210574336.0,03:43
#cardano,1,0.21428099274635315,-0.09000000357627869,5555678720.0,03:43
#iota,1,1.7268400192260742,-0.33000001311302185,4799803904.0,03:43
#stellar,1,0.29204699397087097,-0.10999999940395355,5426259456.0,03:43
#bitcoin,40,7508.7099609375,-0.019999999552965164,128215252992.0,03:44
#ethereum,16,596.8809814453125,0.3799999952316284,59612803072.0,03:44
#tron,5,0.05921639874577522,-0.05999999865889549,3893366528.0,03:44
#ripple,3,0.6638870239257812,0.4000000059604645,26051938304.0,03:44
#iota,2,1.7268400192260742,-0.33000001311302185,4799803904.0,03:44
#eos,1,13.62559986114502,0.36000001430511475,12210574336.0,03:44
#bitcoin,31,7507.72021484375,0.0,128198352896.0,03:46
#ethereum,8,596.0679931640625,0.23999999463558197,59531608064.0,03:46
#tron,7,0.05919719859957695,0.029999999329447746,3892104192.0,03:46
#litecoin,4,120.10099792480469,0.4300000071525574,6826105344.0,03:46
#ripple,1,0.6643120050430298,0.5,26068617216.0,03:46
#iota,1,1.7199100255966187,-0.7200000286102295,4780541952.0,03:46
#cardano,1,0.21361899375915527,-0.3499999940395355,5538514944.0,03:46
#bitcoin,31,7507.72021484375,0.0,128198352896.0,03:47
#tron,10,0.05919719859957695,0.029999999329447746,3892104192.0,03:47
#ethereum,9,596.0679931640625,0.23999999463558197,59531608064.0,03:47
#eos,3,13.583399772644043,0.12999999523162842,12172756992.0,03:47
#litecoin,3,120.10099792480469,0.4300000071525574,6826105344.0,03:47
#ripple,1,0.6643120050430298,0.5,26068617216.0,03:47
#iota,1,1.7199100255966187,-0.7200000286102295,4780541952.0,03:47
#bitcoin,37,7507.72021484375,0.0,128198352896.0,03:48
#ethereum,10,596.0679931640625,0.23999999463558197,59531608064.0,03:48
#tron,8,0.05919719859957695,0.029999999329447746,3892104192.0,03:48
#eos,4,13.583399772644043,0.12999999523162842,12172756992.0,03:48
#ripple,3,0.6643120050430298,0.5,26068617216.0,03:48
#iota,3,1.7199100255966187,-0.7200000286102295,4780541952.0,03:48
#litecoin,1,120.10099792480469,0.4300000071525574,6826105344.0,03:48
#bitcoin,30,7507.72021484375,0.0,128198352896.0,03:49
#ethereum,11,596.0679931640625,0.23999999463558197,59531608064.0,03:49
#tron,8,0.05919719859957695,0.029999999329447746,3892104192.0,03:49
#ripple,5,0.6643120050430298,0.5,26068617216.0,03:49
#eos,4,13.583399772644043,0.12999999523162842,12172756992.0,03:49
#iota,3,1.7199100255966187,-0.7200000286102295,4780541952.0,03:49
#cardano,1,0.21361899375915527,-0.3499999940395355,5538514944.0,03:49
#litecoin,1,120.10099792480469,0.4300000071525574,6826105344.0,03:49
#bitcoin,27,7507.72021484375,0.0,128198352896.0,03:50
#tron,16,0.05919719859957695,0.029999999329447746,3892104192.0,03:50
#ethereum,13,596.0679931640625,0.23999999463558197,59531608064.0,03:50
#ripple,6,0.6643120050430298,0.5,26068617216.0,03:50
#eos,5,13.583399772644043,0.12999999523162842,12172756992.0,03:50
#cardano,1,0.21361899375915527,-0.3499999940395355,5538514944.0,03:50
#bitcoin,37,7490.8798828125,-0.2199999988079071,127910797312.0,03:51
#tron,16,0.05910760164260864,-0.10999999940395355,3886213120.0,03:51
#ethereum,13,595.1840209960938,0.10000000149011612,59443318784.0,03:51
#ripple,5,0.663366973400116,0.3400000035762787,26031534080.0,03:51
#eos,4,13.573399543762207,0.10999999940395355,12163795968.0,03:51
#litecoin,2,119.76899719238281,0.20000000298023224,6807235584.0,03:51
#iota,1,1.720039963722229,-0.75,4780903424.0,03:51
#bitcoin,29,7490.8798828125,-0.2199999988079071,127910797312.0,03:52
#tron,11,0.05910760164260864,-0.10999999940395355,3886213120.0,03:52
#ethereum,8,595.1840209960938,0.10000000149011612,59443318784.0,03:52
#ripple,3,0.663366973400116,0.3400000035762787,26031534080.0,03:52
#eos,3,13.573399543762207,0.10999999940395355,12163795968.0,03:52
#litecoin,2,119.76899719238281,0.20000000298023224,6807235584.0,03:52
#iota,1,1.720039963722229,-0.75,4780903424.0,03:52
#bitcoin,29,7490.8798828125,-0.2199999988079071,127910797312.0,03:53
#tron,13,0.05910760164260864,-0.10999999940395355,3886213120.0,03:53
#ethereum,8,595.1840209960938,0.10000000149011612,59443318784.0,03:53
#ripple,2,0.663366973400116,0.3400000035762787,26031534080.0,03:53
#eos,1,13.573399543762207,0.10999999940395355,12163795968.0,03:53
#bitcoin,37,7490.8798828125,-0.2199999988079071,127910797312.0,03:54
#ethereum,15,595.1840209960938,0.10000000149011612,59443318784.0,03:54
#tron,15,0.05910760164260864,-0.10999999940395355,3886213120.0,03:54
#ripple,4,0.663366973400116,0.3400000035762787,26031534080.0,03:54
#eos,2,13.573399543762207,0.10999999940395355,12163795968.0,03:54
#bitcoin,34,7490.8798828125,-0.2199999988079071,127910797312.0,03:55
#tron,15,0.05910760164260864,-0.10999999940395355,3886213120.0,03:55
#ethereum,10,595.1840209960938,0.10000000149011612,59443318784.0,03:55
#eos,6,13.573399543762207,0.10999999940395355,12163795968.0,03:55
#ripple,3,0.663366973400116,0.3400000035762787,26031534080.0,03:55
#litecoin,1,119.76899719238281,0.20000000298023224,6807235584.0,03:55
#bitcoin,27,7498.1201171875,-0.11999999731779099,128034422784.0,03:56
#tron,9,0.05909790098667145,-0.07999999821186066,3885575424.0,03:56
#ethereum,4,595.1799926757812,0.03999999910593033,59442917376.0,03:56
#eos,4,13.559000015258789,0.029999999329447746,12150890496.0,03:56
#litecoin,1,119.8290023803711,0.25,6810645504.0,03:56
#bitcoin,25,7498.1201171875,-0.11999999731779099,128034422784.0,03:57
#ethereum,11,595.1799926757812,0.03999999910593033,59442917376.0,03:57
#tron,2,0.05909790098667145,-0.07999999821186066,3885575424.0,03:57
#eos,1,13.559000015258789,0.029999999329447746,12150890496.0,03:57
#iota,1,1.7180900573730469,-0.8799999952316284,4775483392.0,03:57
#bitcoin,35,7498.1201171875,-0.11999999731779099,128034422784.0,03:58
#ethereum,14,595.1799926757812,0.03999999910593033,59442917376.0,03:58
#litecoin,3,119.8290023803711,0.25,6810645504.0,03:58
#ripple,2,0.6619049906730652,0.03999999910593033,25974161408.0,03:58
#eos,2,13.559000015258789,0.029999999329447746,12150890496.0,03:58
#tron,2,0.05909790098667145,-0.07999999821186066,3885575424.0,03:58
